"BehaviorSpace results (NetLogo 6.3.0)"
"Modelo Melhorado.nlogo"
"M traps 0"
"10/31/2022 19:54:58:819 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-24","24","-24","24"
"[run number]","green_food","show_experience","show_energy","num_experts","time_machines","num_basics","traps","shelters","yellow_food","[step]","count turtles"
"10","10","false","true","15","5","25","0","10","2.5","740","9"
"9","10","false","true","15","5","25","0","10","2.5","851","10"
"10","10","false","true","15","5","25","0","10","2.5","741","9"
"9","10","false","true","15","5","25","0","10","2.5","852","10"
"10","10","false","true","15","5","25","0","10","2.5","742","9"
"9","10","false","true","15","5","25","0","10","2.5","853","10"
"10","10","false","true","15","5","25","0","10","2.5","743","9"
"9","10","false","true","15","5","25","0","10","2.5","854","10"
"10","10","false","true","15","5","25","0","10","2.5","744","9"
"9","10","false","true","15","5","25","0","10","2.5","855","10"
"10","10","false","true","15","5","25","0","10","2.5","745","9"
"9","10","false","true","15","5","25","0","10","2.5","856","10"
"10","10","false","true","15","5","25","0","10","2.5","746","9"
"9","10","false","true","15","5","25","0","10","2.5","857","10"
"9","10","false","true","15","5","25","0","10","2.5","858","10"
"10","10","false","true","15","5","25","0","10","2.5","747","9"
"9","10","false","true","15","5","25","0","10","2.5","859","10"
"9","10","false","true","15","5","25","0","10","2.5","860","10"
"10","10","false","true","15","5","25","0","10","2.5","748","9"
"9","10","false","true","15","5","25","0","10","2.5","861","10"
"10","10","false","true","15","5","25","0","10","2.5","749","9"
"9","10","false","true","15","5","25","0","10","2.5","862","10"
"10","10","false","true","15","5","25","0","10","2.5","750","9"
"9","10","false","true","15","5","25","0","10","2.5","863","10"
"9","10","false","true","15","5","25","0","10","2.5","864","10"
"10","10","false","true","15","5","25","0","10","2.5","751","8"
"9","10","false","true","15","5","25","0","10","2.5","865","10"
"10","10","false","true","15","5","25","0","10","2.5","752","8"
"9","10","false","true","15","5","25","0","10","2.5","866","10"
"10","10","false","true","15","5","25","0","10","2.5","753","8"
"9","10","false","true","15","5","25","0","10","2.5","867","10"
"10","10","false","true","15","5","25","0","10","2.5","754","8"
"9","10","false","true","15","5","25","0","10","2.5","868","10"
"10","10","false","true","15","5","25","0","10","2.5","755","8"
"9","10","false","true","15","5","25","0","10","2.5","869","10"
"10","10","false","true","15","5","25","0","10","2.5","756","8"
"9","10","false","true","15","5","25","0","10","2.5","870","10"
"10","10","false","true","15","5","25","0","10","2.5","757","8"
"9","10","false","true","15","5","25","0","10","2.5","871","10"
"10","10","false","true","15","5","25","0","10","2.5","758","8"
"9","10","false","true","15","5","25","0","10","2.5","872","9"
"10","10","false","true","15","5","25","0","10","2.5","759","8"
"9","10","false","true","15","5","25","0","10","2.5","873","9"
"10","10","false","true","15","5","25","0","10","2.5","760","8"
"9","10","false","true","15","5","25","0","10","2.5","874","9"
"9","10","false","true","15","5","25","0","10","2.5","875","9"
"10","10","false","true","15","5","25","0","10","2.5","761","8"
"9","10","false","true","15","5","25","0","10","2.5","876","9"
"10","10","false","true","15","5","25","0","10","2.5","762","8"
"9","10","false","true","15","5","25","0","10","2.5","877","9"
"10","10","false","true","15","5","25","0","10","2.5","763","8"
"9","10","false","true","15","5","25","0","10","2.5","878","9"
"10","10","false","true","15","5","25","0","10","2.5","764","8"
"9","10","false","true","15","5","25","0","10","2.5","879","9"
"9","10","false","true","15","5","25","0","10","2.5","880","9"
"10","10","false","true","15","5","25","0","10","2.5","765","8"
"9","10","false","true","15","5","25","0","10","2.5","881","9"
"10","10","false","true","15","5","25","0","10","2.5","766","8"
"9","10","false","true","15","5","25","0","10","2.5","882","9"
"10","10","false","true","15","5","25","0","10","2.5","767","8"
"9","10","false","true","15","5","25","0","10","2.5","883","9"
"10","10","false","true","15","5","25","0","10","2.5","768","8"
"9","10","false","true","15","5","25","0","10","2.5","884","9"
"10","10","false","true","15","5","25","0","10","2.5","769","8"
"9","10","false","true","15","5","25","0","10","2.5","885","9"
"10","10","false","true","15","5","25","0","10","2.5","770","8"
"9","10","false","true","15","5","25","0","10","2.5","886","9"
"9","10","false","true","15","5","25","0","10","2.5","887","9"
"10","10","false","true","15","5","25","0","10","2.5","771","8"
"9","10","false","true","15","5","25","0","10","2.5","888","9"
"10","10","false","true","15","5","25","0","10","2.5","772","8"
"9","10","false","true","15","5","25","0","10","2.5","889","9"
"9","10","false","true","15","5","25","0","10","2.5","890","9"
"10","10","false","true","15","5","25","0","10","2.5","773","8"
"9","10","false","true","15","5","25","0","10","2.5","891","9"
"10","10","false","true","15","5","25","0","10","2.5","774","8"
"9","10","false","true","15","5","25","0","10","2.5","892","9"
"10","10","false","true","15","5","25","0","10","2.5","775","8"
"9","10","false","true","15","5","25","0","10","2.5","893","9"
"9","10","false","true","15","5","25","0","10","2.5","894","9"
"10","10","false","true","15","5","25","0","10","2.5","776","8"
"9","10","false","true","15","5","25","0","10","2.5","895","9"
"10","10","false","true","15","5","25","0","10","2.5","777","8"
"9","10","false","true","15","5","25","0","10","2.5","896","9"
"10","10","false","true","15","5","25","0","10","2.5","778","8"
"9","10","false","true","15","5","25","0","10","2.5","897","9"
"9","10","false","true","15","5","25","0","10","2.5","898","9"
"10","10","false","true","15","5","25","0","10","2.5","779","8"
"9","10","false","true","15","5","25","0","10","2.5","899","9"
"10","10","false","true","15","5","25","0","10","2.5","780","8"
"9","10","false","true","15","5","25","0","10","2.5","900","9"
"10","10","false","true","15","5","25","0","10","2.5","781","8"
"9","10","false","true","15","5","25","0","10","2.5","901","9"
"10","10","false","true","15","5","25","0","10","2.5","782","8"
"9","10","false","true","15","5","25","0","10","2.5","902","9"
"9","10","false","true","15","5","25","0","10","2.5","903","9"
"10","10","false","true","15","5","25","0","10","2.5","783","8"
"9","10","false","true","15","5","25","0","10","2.5","904","9"
"10","10","false","true","15","5","25","0","10","2.5","784","8"
"9","10","false","true","15","5","25","0","10","2.5","905","9"
"10","10","false","true","15","5","25","0","10","2.5","785","8"
"9","10","false","true","15","5","25","0","10","2.5","906","9"
"10","10","false","true","15","5","25","0","10","2.5","786","8"
"9","10","false","true","15","5","25","0","10","2.5","907","9"
"10","10","false","true","15","5","25","0","10","2.5","787","8"
"9","10","false","true","15","5","25","0","10","2.5","908","9"
"10","10","false","true","15","5","25","0","10","2.5","788","8"
"9","10","false","true","15","5","25","0","10","2.5","909","8"
"10","10","false","true","15","5","25","0","10","2.5","789","8"
"9","10","false","true","15","5","25","0","10","2.5","910","8"
"10","10","false","true","15","5","25","0","10","2.5","790","8"
"9","10","false","true","15","5","25","0","10","2.5","911","8"
"10","10","false","true","15","5","25","0","10","2.5","791","8"
"9","10","false","true","15","5","25","0","10","2.5","912","8"
"10","10","false","true","15","5","25","0","10","2.5","792","8"
"9","10","false","true","15","5","25","0","10","2.5","913","8"
"10","10","false","true","15","5","25","0","10","2.5","793","8"
"9","10","false","true","15","5","25","0","10","2.5","914","8"
"10","10","false","true","15","5","25","0","10","2.5","794","8"
"9","10","false","true","15","5","25","0","10","2.5","915","8"
"10","10","false","true","15","5","25","0","10","2.5","795","8"
"9","10","false","true","15","5","25","0","10","2.5","916","8"
"10","10","false","true","15","5","25","0","10","2.5","796","8"
"9","10","false","true","15","5","25","0","10","2.5","917","8"
"10","10","false","true","15","5","25","0","10","2.5","797","8"
"9","10","false","true","15","5","25","0","10","2.5","918","8"
"10","10","false","true","15","5","25","0","10","2.5","798","8"
"9","10","false","true","15","5","25","0","10","2.5","919","8"
"10","10","false","true","15","5","25","0","10","2.5","799","8"
"9","10","false","true","15","5","25","0","10","2.5","920","8"
"10","10","false","true","15","5","25","0","10","2.5","800","8"
"9","10","false","true","15","5","25","0","10","2.5","921","8"
"10","10","false","true","15","5","25","0","10","2.5","801","8"
"9","10","false","true","15","5","25","0","10","2.5","922","8"
"10","10","false","true","15","5","25","0","10","2.5","802","8"
"9","10","false","true","15","5","25","0","10","2.5","923","8"
"10","10","false","true","15","5","25","0","10","2.5","803","8"
"9","10","false","true","15","5","25","0","10","2.5","924","8"
"10","10","false","true","15","5","25","0","10","2.5","804","8"
"9","10","false","true","15","5","25","0","10","2.5","925","8"
"10","10","false","true","15","5","25","0","10","2.5","805","8"
"9","10","false","true","15","5","25","0","10","2.5","926","8"
"10","10","false","true","15","5","25","0","10","2.5","806","8"
"9","10","false","true","15","5","25","0","10","2.5","927","8"
"10","10","false","true","15","5","25","0","10","2.5","807","8"
"9","10","false","true","15","5","25","0","10","2.5","928","8"
"10","10","false","true","15","5","25","0","10","2.5","808","8"
"9","10","false","true","15","5","25","0","10","2.5","929","8"
"10","10","false","true","15","5","25","0","10","2.5","809","8"
"9","10","false","true","15","5","25","0","10","2.5","930","8"
"10","10","false","true","15","5","25","0","10","2.5","810","8"
"9","10","false","true","15","5","25","0","10","2.5","931","8"
"9","10","false","true","15","5","25","0","10","2.5","932","8"
"10","10","false","true","15","5","25","0","10","2.5","811","8"
"9","10","false","true","15","5","25","0","10","2.5","933","8"
"10","10","false","true","15","5","25","0","10","2.5","812","8"
"9","10","false","true","15","5","25","0","10","2.5","934","8"
"10","10","false","true","15","5","25","0","10","2.5","813","8"
"9","10","false","true","15","5","25","0","10","2.5","935","8"
"10","10","false","true","15","5","25","0","10","2.5","814","8"
"9","10","false","true","15","5","25","0","10","2.5","936","8"
"10","10","false","true","15","5","25","0","10","2.5","815","8"
"9","10","false","true","15","5","25","0","10","2.5","937","8"
"10","10","false","true","15","5","25","0","10","2.5","816","8"
"9","10","false","true","15","5","25","0","10","2.5","938","8"
"10","10","false","true","15","5","25","0","10","2.5","817","8"
"9","10","false","true","15","5","25","0","10","2.5","939","8"
"9","10","false","true","15","5","25","0","10","2.5","940","8"
"10","10","false","true","15","5","25","0","10","2.5","818","8"
"9","10","false","true","15","5","25","0","10","2.5","941","8"
"10","10","false","true","15","5","25","0","10","2.5","819","8"
"9","10","false","true","15","5","25","0","10","2.5","942","8"
"10","10","false","true","15","5","25","0","10","2.5","820","8"
"9","10","false","true","15","5","25","0","10","2.5","943","8"
"10","10","false","true","15","5","25","0","10","2.5","821","8"
"9","10","false","true","15","5","25","0","10","2.5","944","8"
"9","10","false","true","15","5","25","0","10","2.5","945","8"
"10","10","false","true","15","5","25","0","10","2.5","822","8"
"9","10","false","true","15","5","25","0","10","2.5","946","8"
"10","10","false","true","15","5","25","0","10","2.5","823","8"
"9","10","false","true","15","5","25","0","10","2.5","947","8"
"10","10","false","true","15","5","25","0","10","2.5","824","8"
"9","10","false","true","15","5","25","0","10","2.5","948","8"
"10","10","false","true","15","5","25","0","10","2.5","825","8"
"9","10","false","true","15","5","25","0","10","2.5","949","8"
"10","10","false","true","15","5","25","0","10","2.5","826","8"
"9","10","false","true","15","5","25","0","10","2.5","950","8"
"9","10","false","true","15","5","25","0","10","2.5","951","8"
"10","10","false","true","15","5","25","0","10","2.5","827","8"
"10","10","false","true","15","5","25","0","10","2.5","828","8"
"9","10","false","true","15","5","25","0","10","2.5","952","8"
"10","10","false","true","15","5","25","0","10","2.5","829","8"
"9","10","false","true","15","5","25","0","10","2.5","953","8"
"9","10","false","true","15","5","25","0","10","2.5","954","8"
"10","10","false","true","15","5","25","0","10","2.5","830","8"
"9","10","false","true","15","5","25","0","10","2.5","955","8"
"10","10","false","true","15","5","25","0","10","2.5","831","8"
"9","10","false","true","15","5","25","0","10","2.5","956","8"
