"BehaviorSpace results (NetLogo 6.3.0)"
"Modelo Base.nlogo"
"Traps 2"
"10/31/2022 17:57:23:163 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-24","24","-24","24"
"[run number]","green_food","num_experts","num_basics","shelters","traps","yellow_food","[step]","count turtles","count basics","count experts"
"10","2","15","25","5","2","2.5","428","0","0","0"
"8","2","15","25","5","2","2.5","642","0","0","0"
"8","2","15","25","5","2","2.5","643","0","0","0"
"10","2","15","25","5","2","2.5","429","0","0","0"
"8","2","15","25","5","2","2.5","644","0","0","0"
"10","2","15","25","5","2","2.5","430","0","0","0"
"8","2","15","25","5","2","2.5","645","0","0","0"
"10","2","15","25","5","2","2.5","431","0","0","0"
"8","2","15","25","5","2","2.5","646","0","0","0"
"10","2","15","25","5","2","2.5","432","0","0","0"
"8","2","15","25","5","2","2.5","647","0","0","0"
"10","2","15","25","5","2","2.5","433","0","0","0"
"8","2","15","25","5","2","2.5","648","0","0","0"
"10","2","15","25","5","2","2.5","434","0","0","0"
"8","2","15","25","5","2","2.5","649","0","0","0"
"10","2","15","25","5","2","2.5","435","0","0","0"
"8","2","15","25","5","2","2.5","650","0","0","0"
"10","2","15","25","5","2","2.5","436","0","0","0"
"8","2","15","25","5","2","2.5","651","0","0","0"
"10","2","15","25","5","2","2.5","437","0","0","0"
"8","2","15","25","5","2","2.5","652","0","0","0"
"10","2","15","25","5","2","2.5","438","0","0","0"
"8","2","15","25","5","2","2.5","653","0","0","0"
"10","2","15","25","5","2","2.5","439","0","0","0"
"8","2","15","25","5","2","2.5","654","0","0","0"
"10","2","15","25","5","2","2.5","440","0","0","0"
"8","2","15","25","5","2","2.5","655","0","0","0"
"10","2","15","25","5","2","2.5","441","0","0","0"
"8","2","15","25","5","2","2.5","656","0","0","0"
"10","2","15","25","5","2","2.5","442","0","0","0"
"8","2","15","25","5","2","2.5","657","0","0","0"
"10","2","15","25","5","2","2.5","443","0","0","0"
"8","2","15","25","5","2","2.5","658","0","0","0"
"10","2","15","25","5","2","2.5","444","0","0","0"
"8","2","15","25","5","2","2.5","659","0","0","0"
"10","2","15","25","5","2","2.5","445","0","0","0"
"8","2","15","25","5","2","2.5","660","0","0","0"
"10","2","15","25","5","2","2.5","446","0","0","0"
"8","2","15","25","5","2","2.5","661","0","0","0"
"10","2","15","25","5","2","2.5","447","0","0","0"
"8","2","15","25","5","2","2.5","662","0","0","0"
"10","2","15","25","5","2","2.5","448","0","0","0"
"8","2","15","25","5","2","2.5","663","0","0","0"
"10","2","15","25","5","2","2.5","449","0","0","0"
"8","2","15","25","5","2","2.5","664","0","0","0"
"10","2","15","25","5","2","2.5","450","0","0","0"
"8","2","15","25","5","2","2.5","665","0","0","0"
"10","2","15","25","5","2","2.5","451","0","0","0"
"8","2","15","25","5","2","2.5","666","0","0","0"
"10","2","15","25","5","2","2.5","452","0","0","0"
"8","2","15","25","5","2","2.5","667","0","0","0"
"10","2","15","25","5","2","2.5","453","0","0","0"
"8","2","15","25","5","2","2.5","668","0","0","0"
"10","2","15","25","5","2","2.5","454","0","0","0"
"8","2","15","25","5","2","2.5","669","0","0","0"
"10","2","15","25","5","2","2.5","455","0","0","0"
"8","2","15","25","5","2","2.5","670","0","0","0"
"10","2","15","25","5","2","2.5","456","0","0","0"
"8","2","15","25","5","2","2.5","671","0","0","0"
"10","2","15","25","5","2","2.5","457","0","0","0"
"8","2","15","25","5","2","2.5","672","0","0","0"
"10","2","15","25","5","2","2.5","458","0","0","0"
"8","2","15","25","5","2","2.5","673","0","0","0"
"10","2","15","25","5","2","2.5","459","0","0","0"
"8","2","15","25","5","2","2.5","674","0","0","0"
"10","2","15","25","5","2","2.5","460","0","0","0"
"8","2","15","25","5","2","2.5","675","0","0","0"
"10","2","15","25","5","2","2.5","461","0","0","0"
"8","2","15","25","5","2","2.5","676","0","0","0"
"10","2","15","25","5","2","2.5","462","0","0","0"
"8","2","15","25","5","2","2.5","677","0","0","0"
"10","2","15","25","5","2","2.5","463","0","0","0"
"8","2","15","25","5","2","2.5","678","0","0","0"
"10","2","15","25","5","2","2.5","464","0","0","0"
"10","2","15","25","5","2","2.5","465","0","0","0"
"8","2","15","25","5","2","2.5","679","0","0","0"
"10","2","15","25","5","2","2.5","466","0","0","0"
"8","2","15","25","5","2","2.5","680","0","0","0"
"10","2","15","25","5","2","2.5","467","0","0","0"
"8","2","15","25","5","2","2.5","681","0","0","0"
"10","2","15","25","5","2","2.5","468","0","0","0"
"8","2","15","25","5","2","2.5","682","0","0","0"
"8","2","15","25","5","2","2.5","683","0","0","0"
"10","2","15","25","5","2","2.5","469","0","0","0"
"8","2","15","25","5","2","2.5","684","0","0","0"
"10","2","15","25","5","2","2.5","470","0","0","0"
"8","2","15","25","5","2","2.5","685","0","0","0"
"10","2","15","25","5","2","2.5","471","0","0","0"
"8","2","15","25","5","2","2.5","686","0","0","0"
"10","2","15","25","5","2","2.5","472","0","0","0"
"8","2","15","25","5","2","2.5","687","0","0","0"
"10","2","15","25","5","2","2.5","473","0","0","0"
"8","2","15","25","5","2","2.5","688","0","0","0"
"10","2","15","25","5","2","2.5","474","0","0","0"
"8","2","15","25","5","2","2.5","689","0","0","0"
"10","2","15","25","5","2","2.5","475","0","0","0"
"8","2","15","25","5","2","2.5","690","0","0","0"
"10","2","15","25","5","2","2.5","476","0","0","0"
"8","2","15","25","5","2","2.5","691","0","0","0"
"10","2","15","25","5","2","2.5","477","0","0","0"
"8","2","15","25","5","2","2.5","692","0","0","0"
"10","2","15","25","5","2","2.5","478","0","0","0"
"8","2","15","25","5","2","2.5","693","0","0","0"
"10","2","15","25","5","2","2.5","479","0","0","0"
"8","2","15","25","5","2","2.5","694","0","0","0"
"10","2","15","25","5","2","2.5","480","0","0","0"
"8","2","15","25","5","2","2.5","695","0","0","0"
"10","2","15","25","5","2","2.5","481","0","0","0"
"8","2","15","25","5","2","2.5","696","0","0","0"
"10","2","15","25","5","2","2.5","482","0","0","0"
"8","2","15","25","5","2","2.5","697","0","0","0"
"10","2","15","25","5","2","2.5","483","0","0","0"
"8","2","15","25","5","2","2.5","698","0","0","0"
"10","2","15","25","5","2","2.5","484","0","0","0"
"8","2","15","25","5","2","2.5","699","0","0","0"
"10","2","15","25","5","2","2.5","485","0","0","0"
"8","2","15","25","5","2","2.5","700","0","0","0"
"10","2","15","25","5","2","2.5","486","0","0","0"
"8","2","15","25","5","2","2.5","701","0","0","0"
"10","2","15","25","5","2","2.5","487","0","0","0"
"8","2","15","25","5","2","2.5","702","0","0","0"
"10","2","15","25","5","2","2.5","488","0","0","0"
"8","2","15","25","5","2","2.5","703","0","0","0"
"10","2","15","25","5","2","2.5","489","0","0","0"
"8","2","15","25","5","2","2.5","704","0","0","0"
"10","2","15","25","5","2","2.5","490","0","0","0"
"8","2","15","25","5","2","2.5","705","0","0","0"
"10","2","15","25","5","2","2.5","491","0","0","0"
"8","2","15","25","5","2","2.5","706","0","0","0"
"10","2","15","25","5","2","2.5","492","0","0","0"
"8","2","15","25","5","2","2.5","707","0","0","0"
"10","2","15","25","5","2","2.5","493","0","0","0"
"8","2","15","25","5","2","2.5","708","0","0","0"
"10","2","15","25","5","2","2.5","494","0","0","0"
"8","2","15","25","5","2","2.5","709","0","0","0"
"10","2","15","25","5","2","2.5","495","0","0","0"
"10","2","15","25","5","2","2.5","496","0","0","0"
"8","2","15","25","5","2","2.5","710","0","0","0"
"10","2","15","25","5","2","2.5","497","0","0","0"
"8","2","15","25","5","2","2.5","711","0","0","0"
"10","2","15","25","5","2","2.5","498","0","0","0"
"8","2","15","25","5","2","2.5","712","0","0","0"
"10","2","15","25","5","2","2.5","499","0","0","0"
"8","2","15","25","5","2","2.5","713","0","0","0"
"10","2","15","25","5","2","2.5","500","0","0","0"
"8","2","15","25","5","2","2.5","714","0","0","0"
"10","2","15","25","5","2","2.5","501","0","0","0"
"8","2","15","25","5","2","2.5","715","0","0","0"
"10","2","15","25","5","2","2.5","502","0","0","0"
"8","2","15","25","5","2","2.5","716","0","0","0"
"10","2","15","25","5","2","2.5","503","0","0","0"
"8","2","15","25","5","2","2.5","717","0","0","0"
"10","2","15","25","5","2","2.5","504","0","0","0"
"8","2","15","25","5","2","2.5","718","0","0","0"
"10","2","15","25","5","2","2.5","505","0","0","0"
"8","2","15","25","5","2","2.5","719","0","0","0"
"10","2","15","25","5","2","2.5","506","0","0","0"
"8","2","15","25","5","2","2.5","720","0","0","0"
"10","2","15","25","5","2","2.5","507","0","0","0"
"8","2","15","25","5","2","2.5","721","0","0","0"
"10","2","15","25","5","2","2.5","508","0","0","0"
"8","2","15","25","5","2","2.5","722","0","0","0"
"10","2","15","25","5","2","2.5","509","0","0","0"
"8","2","15","25","5","2","2.5","723","0","0","0"
"10","2","15","25","5","2","2.5","510","0","0","0"
"8","2","15","25","5","2","2.5","724","0","0","0"
"10","2","15","25","5","2","2.5","511","0","0","0"
"8","2","15","25","5","2","2.5","725","0","0","0"
"10","2","15","25","5","2","2.5","512","0","0","0"
"8","2","15","25","5","2","2.5","726","0","0","0"
"10","2","15","25","5","2","2.5","513","0","0","0"
"8","2","15","25","5","2","2.5","727","0","0","0"
"10","2","15","25","5","2","2.5","514","0","0","0"
"8","2","15","25","5","2","2.5","728","0","0","0"
"10","2","15","25","5","2","2.5","515","0","0","0"
"8","2","15","25","5","2","2.5","729","0","0","0"
"10","2","15","25","5","2","2.5","516","0","0","0"
"8","2","15","25","5","2","2.5","730","0","0","0"
"10","2","15","25","5","2","2.5","517","0","0","0"
"8","2","15","25","5","2","2.5","731","0","0","0"
"10","2","15","25","5","2","2.5","518","0","0","0"
"7","2","15","25","5","2","2.5","629","0","0","0"
"8","2","15","25","5","2","2.5","732","0","0","0"
"10","2","15","25","5","2","2.5","519","0","0","0"
"7","2","15","25","5","2","2.5","630","0","0","0"
"8","2","15","25","5","2","2.5","733","0","0","0"
"10","2","15","25","5","2","2.5","520","0","0","0"
"8","2","15","25","5","2","2.5","734","0","0","0"
"10","2","15","25","5","2","2.5","521","0","0","0"
"7","2","15","25","5","2","2.5","631","0","0","0"
"8","2","15","25","5","2","2.5","735","0","0","0"
"7","2","15","25","5","2","2.5","632","0","0","0"
"10","2","15","25","5","2","2.5","522","0","0","0"
"7","2","15","25","5","2","2.5","633","0","0","0"
"8","2","15","25","5","2","2.5","736","0","0","0"
"10","2","15","25","5","2","2.5","523","0","0","0"
"7","2","15","25","5","2","2.5","634","0","0","0"
"8","2","15","25","5","2","2.5","737","0","0","0"
"10","2","15","25","5","2","2.5","524","0","0","0"
"8","2","15","25","5","2","2.5","738","0","0","0"
"10","2","15","25","5","2","2.5","525","0","0","0"
"7","2","15","25","5","2","2.5","635","0","0","0"
"8","2","15","25","5","2","2.5","739","0","0","0"
"10","2","15","25","5","2","2.5","526","0","0","0"
"7","2","15","25","5","2","2.5","636","0","0","0"
"8","2","15","25","5","2","2.5","740","0","0","0"
"10","2","15","25","5","2","2.5","527","0","0","0"
"7","2","15","25","5","2","2.5","637","0","0","0"
"8","2","15","25","5","2","2.5","741","0","0","0"
"10","2","15","25","5","2","2.5","528","0","0","0"
"8","2","15","25","5","2","2.5","742","0","0","0"
"10","2","15","25","5","2","2.5","529","0","0","0"
"7","2","15","25","5","2","2.5","638","0","0","0"
"8","2","15","25","5","2","2.5","743","0","0","0"
"7","2","15","25","5","2","2.5","639","0","0","0"
"10","2","15","25","5","2","2.5","530","0","0","0"
"8","2","15","25","5","2","2.5","744","0","0","0"
"10","2","15","25","5","2","2.5","531","0","0","0"
"7","2","15","25","5","2","2.5","640","0","0","0"
"10","2","15","25","5","2","2.5","532","0","0","0"
"8","2","15","25","5","2","2.5","745","0","0","0"
"7","2","15","25","5","2","2.5","641","0","0","0"
"10","2","15","25","5","2","2.5","533","0","0","0"
"8","2","15","25","5","2","2.5","746","0","0","0"
"7","2","15","25","5","2","2.5","642","0","0","0"
"8","2","15","25","5","2","2.5","747","0","0","0"
"7","2","15","25","5","2","2.5","643","0","0","0"
"10","2","15","25","5","2","2.5","534","0","0","0"
"8","2","15","25","5","2","2.5","748","0","0","0"
"7","2","15","25","5","2","2.5","644","0","0","0"
"8","2","15","25","5","2","2.5","749","0","0","0"
"7","2","15","25","5","2","2.5","645","0","0","0"
"10","2","15","25","5","2","2.5","535","0","0","0"
"7","2","15","25","5","2","2.5","646","0","0","0"
"10","2","15","25","5","2","2.5","536","0","0","0"
"8","2","15","25","5","2","2.5","750","0","0","0"
"8","2","15","25","5","2","2.5","751","0","0","0"
"7","2","15","25","5","2","2.5","647","0","0","0"
"10","2","15","25","5","2","2.5","537","0","0","0"
"8","2","15","25","5","2","2.5","752","0","0","0"
"10","2","15","25","5","2","2.5","538","0","0","0"
"7","2","15","25","5","2","2.5","648","0","0","0"
"10","2","15","25","5","2","2.5","539","0","0","0"
"7","2","15","25","5","2","2.5","649","0","0","0"
"8","2","15","25","5","2","2.5","753","0","0","0"
"7","2","15","25","5","2","2.5","650","0","0","0"
"8","2","15","25","5","2","2.5","754","0","0","0"
"10","2","15","25","5","2","2.5","540","0","0","0"
"7","2","15","25","5","2","2.5","651","0","0","0"
"8","2","15","25","5","2","2.5","755","0","0","0"
"10","2","15","25","5","2","2.5","541","0","0","0"
"8","2","15","25","5","2","2.5","756","0","0","0"
"10","2","15","25","5","2","2.5","542","0","0","0"
"7","2","15","25","5","2","2.5","652","0","0","0"
"8","2","15","25","5","2","2.5","757","0","0","0"
"7","2","15","25","5","2","2.5","653","0","0","0"
"10","2","15","25","5","2","2.5","543","0","0","0"
"8","2","15","25","5","2","2.5","758","0","0","0"
"10","2","15","25","5","2","2.5","544","0","0","0"
"7","2","15","25","5","2","2.5","654","0","0","0"
"10","2","15","25","5","2","2.5","545","0","0","0"
"8","2","15","25","5","2","2.5","759","0","0","0"
"7","2","15","25","5","2","2.5","655","0","0","0"
"10","2","15","25","5","2","2.5","546","0","0","0"
"7","2","15","25","5","2","2.5","656","0","0","0"
"10","2","15","25","5","2","2.5","547","0","0","0"
"7","2","15","25","5","2","2.5","657","0","0","0"
"10","2","15","25","5","2","2.5","548","0","0","0"
"8","2","15","25","5","2","2.5","760","0","0","0"
"7","2","15","25","5","2","2.5","658","0","0","0"
"8","2","15","25","5","2","2.5","761","0","0","0"
"7","2","15","25","5","2","2.5","659","0","0","0"
"10","2","15","25","5","2","2.5","549","0","0","0"
"8","2","15","25","5","2","2.5","762","0","0","0"
"7","2","15","25","5","2","2.5","660","0","0","0"
"8","2","15","25","5","2","2.5","763","0","0","0"
"7","2","15","25","5","2","2.5","661","0","0","0"
"10","2","15","25","5","2","2.5","550","0","0","0"
"8","2","15","25","5","2","2.5","764","0","0","0"
"10","2","15","25","5","2","2.5","551","0","0","0"
"7","2","15","25","5","2","2.5","662","0","0","0"
"8","2","15","25","5","2","2.5","765","0","0","0"
"7","2","15","25","5","2","2.5","663","0","0","0"
"10","2","15","25","5","2","2.5","552","0","0","0"
"8","2","15","25","5","2","2.5","766","0","0","0"
"10","2","15","25","5","2","2.5","553","0","0","0"
"7","2","15","25","5","2","2.5","664","0","0","0"
"10","2","15","25","5","2","2.5","554","0","0","0"
"8","2","15","25","5","2","2.5","767","0","0","0"
"7","2","15","25","5","2","2.5","665","0","0","0"
"10","2","15","25","5","2","2.5","555","0","0","0"
"8","2","15","25","5","2","2.5","768","0","0","0"
"7","2","15","25","5","2","2.5","666","0","0","0"
"8","2","15","25","5","2","2.5","769","0","0","0"
"7","2","15","25","5","2","2.5","667","0","0","0"
"10","2","15","25","5","2","2.5","556","0","0","0"
"8","2","15","25","5","2","2.5","770","0","0","0"
"10","2","15","25","5","2","2.5","557","0","0","0"
"7","2","15","25","5","2","2.5","668","0","0","0"
"8","2","15","25","5","2","2.5","771","0","0","0"
"7","2","15","25","5","2","2.5","669","0","0","0"
"10","2","15","25","5","2","2.5","558","0","0","0"
"8","2","15","25","5","2","2.5","772","0","0","0"
"10","2","15","25","5","2","2.5","559","0","0","0"
"7","2","15","25","5","2","2.5","670","0","0","0"
"8","2","15","25","5","2","2.5","773","0","0","0"
"10","2","15","25","5","2","2.5","560","0","0","0"
"7","2","15","25","5","2","2.5","671","0","0","0"
"8","2","15","25","5","2","2.5","774","0","0","0"
"10","2","15","25","5","2","2.5","561","0","0","0"
"7","2","15","25","5","2","2.5","672","0","0","0"
"8","2","15","25","5","2","2.5","775","0","0","0"
"10","2","15","25","5","2","2.5","562","0","0","0"
"8","2","15","25","5","2","2.5","776","0","0","0"
"10","2","15","25","5","2","2.5","563","0","0","0"
"7","2","15","25","5","2","2.5","673","0","0","0"
"8","2","15","25","5","2","2.5","777","0","0","0"
"7","2","15","25","5","2","2.5","674","0","0","0"
"10","2","15","25","5","2","2.5","564","0","0","0"
"8","2","15","25","5","2","2.5","778","0","0","0"
"10","2","15","25","5","2","2.5","565","0","0","0"
"7","2","15","25","5","2","2.5","675","0","0","0"
"8","2","15","25","5","2","2.5","779","0","0","0"
"7","2","15","25","5","2","2.5","676","0","0","0"
"10","2","15","25","5","2","2.5","566","0","0","0"
"8","2","15","25","5","2","2.5","780","0","0","0"
"10","2","15","25","5","2","2.5","567","0","0","0"
"7","2","15","25","5","2","2.5","677","0","0","0"
"8","2","15","25","5","2","2.5","781","0","0","0"
"7","2","15","25","5","2","2.5","678","0","0","0"
"10","2","15","25","5","2","2.5","568","0","0","0"
"8","2","15","25","5","2","2.5","782","0","0","0"
"10","2","15","25","5","2","2.5","569","0","0","0"
"7","2","15","25","5","2","2.5","679","0","0","0"
"8","2","15","25","5","2","2.5","783","0","0","0"
"7","2","15","25","5","2","2.5","680","0","0","0"
"10","2","15","25","5","2","2.5","570","0","0","0"
"8","2","15","25","5","2","2.5","784","0","0","0"
"10","2","15","25","5","2","2.5","571","0","0","0"
"7","2","15","25","5","2","2.5","681","0","0","0"
"8","2","15","25","5","2","2.5","785","0","0","0"
"10","2","15","25","5","2","2.5","572","0","0","0"
"8","2","15","25","5","2","2.5","786","0","0","0"
"10","2","15","25","5","2","2.5","573","0","0","0"
